pandora: beneath the paradise	/730197-first-lady	https://i.mydramalist.com/2wr6v7_4s.jpg?v=1	7.4
oh! my boss! koi wa bessatsu de	/681343-o-mai-bosu-koi-wa-bessatsu-de	https://i.mydramalist.com/rlwey_4s.jpg?v=1	7.9
u-prince: the lovely geologist	/16455-u-prince-the-series-the-lovely-geologist	https://i.mydramalist.com/Q5lpAs.jpg?v=1	7.7
"it's okay, daddy's girl"	/189-its-okay-daddys-girl	https://i.mydramalist.com/MBJzMs.jpg?v=1	7.4
mr. x and i	/15101-mr.-x-and-i	https://i.mydramalist.com/Q13w4s.jpg?v=1	6.7
10 years ticket	/715911-10-years-ticket	https://i.mydramalist.com/xed8X_4s.jpg?v=1	7.8
my bargain queen	/54887-the-haggler	https://i.mydramalist.com/wR66Y_4s.jpg?v=1	7.6
the demon master	/32094-master-devil-do-not-kiss-me-3	https://i.mydramalist.com/2x4V7s.jpg?v=1	7.6
fall in love with a scientist	/62437-fall-in-love-with-a-scientist	https://i.mydramalist.com/42KRQ_4s.jpg?v=1	7.5
tomb of the sea	/29686-sand-sea	https://i.mydramalist.com/NrwPns.jpg?v=1	8.3
ja myung go	/820-ja-myung-go	https://i.mydramalist.com/92wwEs.jpg?v=1	7.8
i don't want to be friends with you	/51651-i-don-t-want-to-be-friends-with-you	https://i.mydramalist.com/k36VO_4s.jpg?v=1	8.3
todome no parallel	/27033-todome-no-parallel	https://i.mydramalist.com/LdYbgs.jpg?v=1	7.9
oh no! here comes trouble	/730629-bu-liang-zhi-nian-qing-chu-shi	https://i.mydramalist.com/4eeWod_4s.jpg?v=1	9.0
juhan shuttai!	/16585-juhan-shuttai	https://i.mydramalist.com/KDR3Ds.jpg?v=1	8.5
xxxholic	/5952-xxxholic	https://i.mydramalist.com/2j1Z7_4s.jpg?v=1	7.2
miss sherlock	/26438-miss-sherlock	https://i.mydramalist.com/DXK25s.jpg?v=1	8.0
midnight motel	/715905-midnight-motel	https://i.mydramalist.com/Rx0AY_4s.jpg?v=1	7.8
bad genius	/33049-bad-genius-the-series	https://i.mydramalist.com/vzX42_4s.jpg?v=1	8.5
the spring day of my life	/10516-the-spring-day-of-my-life	https://i.mydramalist.com/zB5DOs.jpg?v=1	7.6
secret seven	/22689-secret-seven-the-series	https://i.mydramalist.com/kXrrms.jpg?v=1	7.6
cupid's kitchen	/36219-cupid-s-kitchen	https://i.mydramalist.com/rLBmj_4s.jpg?v=1	7.6
padiwaradda	/16323-padiwaradda	https://i.mydramalist.com/2lpod_4s.jpg?v=1	8.1
dear mayang street	/39579-dear-mayang-street	https://i.mydramalist.com/4N7kw_4s.jpg?v=1	7.7
rookies	/167-rookies	https://i.mydramalist.com/6vXrps.jpg?v=1	7.9
it started with a kiss	/58-it-started-with-a-kiss	https://i.mydramalist.com/yoqLks.jpg?v=1	8.1
the princess wei young	/15338-the-princess-wei-young	https://i.mydramalist.com/n0qz6s.jpg?v=1	8.3
warm and cozy	/13384-warm-and-cozy	https://i.mydramalist.com/3vQwWs.jpg?v=1	7.5
bel ami	/7352-bel-ami	https://i.mydramalist.com/81wLQs.jpg?v=1	6.6
dream knight	/12591-dream-knight	https://i.mydramalist.com/xPgQ3s.jpg?v=1	7.3
"from now on, showtime!"	/699445-showtime-from-now-on	https://i.mydramalist.com/k8W4r_4s.jpg?v=1	8.4
to my star season 2: our untold stories	/712745-to-my-star-2	https://i.mydramalist.com/epvZQ_4s.jpg?v=1	8.2
liar game	/11133-liar-game-2014	https://i.mydramalist.com/nOQyNs.jpg?v=1	8.2
douluo continent	/33701-douluo-continent	https://i.mydramalist.com/XzL1q_4s.jpg?v=1	8.4
military prosecutor doberman	/707113-military-prosecutor-doberman	https://i.mydramalist.com/wYL3A_4s.jpg?v=1	8.4
secret crush on you	/71913-stalker	https://i.mydramalist.com/jBzZB_4s.jpg?v=1	7.3
lighter & princess	/68429-the-lighter-and-the-princess-gown	https://i.mydramalist.com/db8X0_4s.jpg?v=1	8.6
princess agents	/19464-princess-agents	https://i.mydramalist.com/NvjeJs.jpg?v=1	8.2
dinner mate	/14028-lets-have-dinner-together	https://i.mydramalist.com/Bwzxbs.jpg?v=1	8.0
school 2021	/43857-oh-my-men	https://i.mydramalist.com/pLJ8E_4s.jpg?v=1	7.9
so not worth it	/72735-i-wish-the-earth-would-be-destroyed-tomorrow	https://i.mydramalist.com/r1Roy_4s.jpg?v=1	7.8
may i help you	/723801-il-dang-baek-butler	https://i.mydramalist.com/6RqNX_4s.jpg?v=1	8.2
today's webtoon	/695899-today-s-webtoon	https://i.mydramalist.com/66Zr2_4s.jpg?v=1	7.9
roommates of poongduck 304	/723171-the-circumstances-of-pungdeok-villa-room-304	https://i.mydramalist.com/R17lx_4s.jpg?v=1	7.8
sweet stranger and me	/18978-sweet-stranger-and-me	https://i.mydramalist.com/5d4O4s.jpg?v=1	7.4
hide and seek	/29271-hide-and-seek	https://i.mydramalist.com/DXAEps.jpg?v=1	7.5
liver or die	/31600-what-s-the-problem-poong-sang	https://i.mydramalist.com/KrmrJs.jpg?v=1	7.6
nihonjin no shiranai nihongo	/187-nihonjin-no-shiranai-nihongo	https://i.mydramalist.com/23nwEs.jpg?v=1	7.1
"aishite tatte, himitsu wa aru"	/23814-aishite-tatte-himitsu-wa-aru	https://i.mydramalist.com/Y0nwPs.jpg?v=1	7.7
junkyouju takatsuki akira no suisatsu	/703935-jun-kyoju-takatsuki-akira-no-suisatsu	https://i.mydramalist.com/6BjLp_4s.jpg?v=1	8.2
the wedding scheme 	/3945-the-wedding-scheme	https://i.mydramalist.com/wJK5bs.jpg?v=1	7.0
crisis: kouan kidou sousatai tokusou-han	/22164-crisis-kouan-kidou-sousatai-tokusou-han	https://i.mydramalist.com/xJPVr_4s.jpg?v=1	8.1
radiation house	/32867-radiation-house	https://i.mydramalist.com/Y3Vwos.jpg?v=1	8.2
konto ga hajimaru	/688431-konto-ga-hajimaru	https://i.mydramalist.com/dNd70_4s.jpg?v=1	8.4
wonderful fate	/694293-wonderful-fate	https://i.mydramalist.com/wXnmg_4s.jpg?v=1	7.4
ordinary greatness	/694977-jing-cha-rong-yao	https://i.mydramalist.com/jp0jB_4s.jpg?v=1	8.3
gangnam scandal	/31940-gangnam-scandal	https://i.mydramalist.com/KrrEns.jpg?v=1	7.3
khun chai phutthiphat	/10062-khun-chai-puttipat	https://i.mydramalist.com/0Yo1r_4s.jpg?v=1	7.9
love actually	/3465-love-actually	https://i.mydramalist.com/9y2k3s.jpg?v=1	7.0
my heart twinkle twinkle	/11942-my-heart-twinkle-twinkle	https://i.mydramalist.com/2ozORs.jpg?v=1	7.1
the great seer	/4713-the-great-seer	https://i.mydramalist.com/GllVJs.jpg?v=1	7.3
voice	/32650-voice	https://i.mydramalist.com/j8ydds.jpg?v=1	7.7
bad couple	/649-bad-couple	https://i.mydramalist.com/4eNyZs.jpg?v=1	7.1
affairs of a drama queen	/721961-xi-jing-nu-zhu-tao-hua-duo	https://i.mydramalist.com/d87dW_4s.jpg?v=1	7.4
kimi to sekai ga owaru hi ni season 2	/74661-kimi-to-sekai-ga-owaru-hi-ni-season-2	https://i.mydramalist.com/QQQpW_4s.jpg?v=1	7.3
xiang long	/31354-xiang-long	https://i.mydramalist.com/wwJ3ks.jpg?v=1	7.5
anti-fraud league	/33193-anti-fraud-league	https://i.mydramalist.com/4kYm6s.jpg?v=1	7.9
detective samoyeds	/22135-detective-samoyeds	https://i.mydramalist.com/dzjZbs.jpg?v=1	7.8
my idol	/770535-my-idol	https://i.mydramalist.com/XdEBQO_4s.jpg?v=1	
visible lie	/31812-visible-lie	https://i.mydramalist.com/XewNxs.jpg?v=1	7.7
every moment that i think of you	/720189-every-moment-that-i-think-of-you	https://i.mydramalist.com/d5WbK_4s.jpg?v=1	7.1
gracious revenge	/39631-elegant-mother-and-daughter	https://i.mydramalist.com/qb7yzs.jpg?v=1	7.4
kaguya-sama: love is war - mini	/701711-kaguya-sama-love-is-war-mini	https://i.mydramalist.com/Zq0L1_4s.jpg?v=1	7.5
kamen rider	/4434-kamen-rider	https://i.mydramalist.com/NvlrRs.jpg?v=1	7.5
sp	/636-sp	https://i.mydramalist.com/MjOyas.jpg?v=1	7.7
my fairy girl	/29347-my-fairy-girl	https://i.mydramalist.com/AYonPs.jpg?v=1	7.1
ru hua ru tu	/736037-ru-hua-ru-tu	https://i.mydramalist.com/ek4Ee_4s.jpg?v=1	7.7
shinya shokudo - tokyo stories season 2	/40287-shinya-shokudo-tokyo-stories-season-2	https://i.mydramalist.com/p8ddQs.jpg?v=1	8.2
unusual idol love	/63699-unusual-idol-love	https://i.mydramalist.com/dkJkD_4s.jpg?v=1	7.5
the legend of dugu	/21475-the-legend-of-dogu	https://i.mydramalist.com/wex48s.jpg?v=1	7.9
49 days with a merman	/707015-two-or-three-things-about-my-bathtub	https://i.mydramalist.com/rLJEj_4s.jpg?v=1	7.8
kekkon dekinai otoko	/472-kekkon-dekinai-otoko	https://i.mydramalist.com/rxlJps.jpg?v=1	8.1
your highness	/26050-your-highness	https://i.mydramalist.com/2D4wks.jpg?v=1	7.8
be arrogant	/11348-be-arrogant	https://i.mydramalist.com/YAopes.jpg?v=1	7.0
ghost friends	/87-ghost-friends	https://i.mydramalist.com/LwjLLs.jpg?v=1	7.2
byakuyako	/621-byakuyako	https://i.mydramalist.com/PxZ0Ls.jpg?v=1	8.0
priceless	/5169-priceless	https://i.mydramalist.com/PWLKys.jpg?v=1	7.9
the man who can't get married	/328-the-man-who-cant-get-married	https://i.mydramalist.com/abAjMs.jpg?v=1	7.2
becoming a billionaire	/140-becoming-a-billionaire	https://i.mydramalist.com/7nkprs.jpg?v=1	6.9
gameboys level-up edition	/683583-gameboys-level-up-edition	https://i.mydramalist.com/Xy8QO_4s.jpg?v=1	8.1
win jaime's heart	/682447-win-jaime-s-heart	https://i.mydramalist.com/dBYnD_4s.jpg?v=1	6.8
le jun kai	/6431-le-jun-kai	https://i.mydramalist.com/60LQds.jpg?v=1	6.7
my robot boyfriend	/24653-my-robot-boyfriend	https://i.mydramalist.com/OrEvPs.jpg?v=1	7.4
my dear loser: happy ever after	/22781-my-dear-loser-series-happy-ever-after	https://i.mydramalist.com/1o62ds.jpg?v=1	7.4
momoiro anzuiro sakurairo	/684727-momoiro-anzuiro-sakuro	https://i.mydramalist.com/qEmXP_4s.jpg?v=1	6.6
girl next room: richy rich	/58457-girl-next-room-richy-rich	https://i.mydramalist.com/ED2Nbs.jpg?v=1	7.9
i have a lover	/15090-i-have-a-lover	https://i.mydramalist.com/K5bQXs.jpg?v=1	7.7
till the world ends	/714473-till-the-world-ends	https://i.mydramalist.com/RqjQE_4s.jpg?v=1	7.1
love relationship	/14592-love-relationship	https://i.mydramalist.com/JxDmXs.jpg?v=1	7.4
i am your teacher	/257-i-am-your-teacher	https://i.mydramalist.com/DkX1Ds.jpg?v=1	6.6
roommate	/734555-roommate	https://i.mydramalist.com/BQ7z1_4s.jpg?v=1	6.6
heavenly sword and dragon slaying sabre	/22656-heavenly-sword-and-dragon-saber	https://i.mydramalist.com/D8J8os.jpg?v=1	8.2
the journey of chong zi	/62529-chong-zi	https://i.mydramalist.com/60eR2O_4s.jpg?v=1	7.2
"legally, dad"	/68227-step-dad-on-paper	https://i.mydramalist.com/WWr5p_4s.jpg?v=1	7.2
where the lost ones go	/26279-where-the-lost-ones-go	https://i.mydramalist.com/KDeyJs.jpg?v=1	8.0
love is more than a word	/18602-love-is-more-than-a-word	https://i.mydramalist.com/l7WOvs.jpg?v=1	7.7
mama gogo	/682581-mama-gogo	https://i.mydramalist.com/1npz6_4s.jpg?v=1	8.1
love at first hate	/27356-love-at-first-hate	https://i.mydramalist.com/Q5ZyAs.jpg?v=1	7.7
border	/9163-border	https://i.mydramalist.com/XdmrOs.jpg?v=1	8.1
golden rainbow	/7606-golden-rainbow	https://i.mydramalist.com/E5YVOs.jpg?v=1	7.4
miracle that we met	/27184-miracle-that-we-met	https://i.mydramalist.com/vJqdps.jpg?v=1	8.0
please classmate	/53987-sen-yong-high-school-class-two-grade-three	https://i.mydramalist.com/6bgjj_4s.jpg?v=1	8.1
glory of special forces	/30867-special-forces	https://i.mydramalist.com/1yz6y_4s.jpg?v=1	8.6
ruyi's royal love in the palace	/18756-ruyis-royal-love-in-the-palace	https://i.mydramalist.com/4wBQrs.jpg?v=1	8.4
shine or go crazy	/11646-shine-or-go-crazy	https://i.mydramalist.com/jqb8ys.jpg?v=1	7.7
lovely us	/52897-lovely-us	https://i.mydramalist.com/xw8J3_4s.jpg?v=1	8.6
the royal gambler	/16475-the-royal-gambler	https://i.mydramalist.com/Ekznbs.jpg?v=1	7.7
s.c.i	/29548-s-c-i	https://i.mydramalist.com/qwk4Ds.jpg?v=1	8.3
don't disturb my study	/61135-don-t-think-of-interrupting-my-studies	https://i.mydramalist.com/1Xrb6_4s.jpg?v=1	8.3
kkondae  intern	/54683-old-school-intern	https://i.mydramalist.com/xxJEy_4s.jpg?v=1	7.8
dr. frost	/7720-dr.-frost	https://i.mydramalist.com/73Lpns.jpg?v=1	7.6
the fox's summer season 2	/23364-the-foxs-summer-season-2	https://i.mydramalist.com/elynns.jpg?v=1	7.8
family: the unbreakable bond	/730561-family	https://i.mydramalist.com/2wwb6P_4s.jpg?v=1	7.5
grand prince	/26029-grand-prince	https://i.mydramalist.com/244yEs.jpg?v=1	7.8
touching you	/19204-touching-you	https://i.mydramalist.com/mk62qs.jpg?v=1	7.3
the moon brightens for you	/39951-the-moon-bright-for-you	https://i.mydramalist.com/BNxv6_4s.jpg?v=1	8.1
jimi ni sugoi! koetsu garu kono etsuko	/19882-jimi-ni-sugoi-koetsu-garu-kono-etsuko	https://i.mydramalist.com/Bp8Qls.jpg?v=1	8.1
be my princess	/79469-movie-king-and-his-princess	https://i.mydramalist.com/482LJ_4s.jpg?v=1	7.8
love affairs in the afternoon	/33412-love-affairs-in-the-afternoon	https://i.mydramalist.com/WmXwXs.jpg?v=1	7.9
my name	/65391-nemesis	https://i.mydramalist.com/jD3br_4s.jpg?v=1	8.7
twenty-five twenty-one	/695149-twenty-five-twenty-one	https://i.mydramalist.com/ROOPo_4s.jpg?v=1	8.8
doctor stranger	/8933-doctor-stranger	https://i.mydramalist.com/jQ3Nvs.jpg?v=1	7.9
our beloved summer	/694231-us-that-year	https://i.mydramalist.com/4QLgQ_4s.jpg?v=1	8.7
doctors	/16192-doctors	https://i.mydramalist.com/ndJw6s.jpg?v=1	7.9
"nevertheless,"	/72855-i-know-but	https://i.mydramalist.com/w6jkA_4s.jpg?v=1	7.4
my roommate is a gumiho	/62151-frightening-cohabitation	https://i.mydramalist.com/xJdOy_4s.jpg?v=1	8.3
prison playbook	/22624-wise-prison-life	https://i.mydramalist.com/xXK7ys.jpg?v=1	9.0
personal taste	/19-personal-taste	https://i.mydramalist.com/mOy41s.jpg?v=1	7.7
memories of the alhambra	/28168-memories-of-the-alhambra	https://i.mydramalist.com/bwZ6ws.jpg?v=1	8.0
alchemy of souls	/52939-can-this-person-be-translated	https://i.mydramalist.com/Beg4z_4s.jpg?v=1	9.1
extracurricular	/34221-human-lessons	https://i.mydramalist.com/27Ry2s.jpg?v=1	8.4
are you human too?	/22939-are-you-human-too	https://i.mydramalist.com/ZeVdY_4s.jpg?v=1	8.2
put your head on my shoulder	/710409-put-your-head-on-my-shoulder	https://i.mydramalist.com/RNj3r_4s.jpg?v=1	7.9
thirty but seventeen	/28327-thirty-but-seventeen	https://i.mydramalist.com/0vVX7s.jpg?v=1	8.5
all of us are dead	/59449-our-school-now	https://i.mydramalist.com/WRQmX_4s.jpg?v=1	8.5
tempted	/26230-love-game-the-great-seduction	https://i.mydramalist.com/EJJBWs.jpg?v=1	7.6
something in the rain	/25173-pretty-noona-who-buys-me-food	https://i.mydramalist.com/yE4jBs.jpg?v=1	8.0
introduction of the princess	/2877-introduction-of-the-princess	https://i.mydramalist.com/a8q0Ks.jpg?v=1	7.3
alone in love	/2346-alone-in-love	https://i.mydramalist.com/1wJE6s.jpg?v=1	7.6
colorful love: genderless danshi ni aisareteimasu	/691747-karafurable	https://i.mydramalist.com/jwP88_4s.jpg?v=1	7.9
"go, back diary"	/30830-go-back-diary	https://i.mydramalist.com/6yY62s.jpg?v=1	7.3
kamen rider kiva	/2549-kamen-rider-kiva	https://i.mydramalist.com/ERvrl_4s.jpg?v=1	7.6
boyband love	/66271-boyband-love	https://i.mydramalist.com/kx2wb_4s.jpg?v=1	6.5
wake up ladies	/28504-wake-up-the-series	https://i.mydramalist.com/vJqWZs.jpg?v=1	7.8
joker yurusarezaru sousakan	/165-joker-yurusarezaru-sousakan	https://i.mydramalist.com/GJ8Jas.jpg?v=1	7.7
tree in the river	/24980-animal-type-lovers	https://i.mydramalist.com/jrXKds.jpg?v=1	7.2
female ceo love me	/692383-female-ceo-fall-in-love-with-me	https://i.mydramalist.com/qzn80_4s.jpg?v=1	7.4
"friend, our legend "	/9-friend-our-legend	https://i.mydramalist.com/jBKb8_4s.jpg?v=1	7.5
a journey to meet love	/28610-finding-love-on-the-journey	https://i.mydramalist.com/E8Ozls.jpg?v=1	7.9
love me like i do	/713751-love-me-like-i-do	https://i.mydramalist.com/E5djbW_4s.jpg?v=1	7.7
almost famous	/63623-almost-famous	https://i.mydramalist.com/kdeyg_4s.jpg?v=1	7.0
serendipity	/762679-serendipity	https://i.mydramalist.com/x4QdeE_4s.jpg?v=1	7.5
under the microscope	/700333-xian-wei-jing-xia-de-da-ming	https://i.mydramalist.com/jQEDqw_4s.jpg?v=1	8.2
flower of the queen	/12022-flower-of-the-queen	https://i.mydramalist.com/onZmvs.jpg?v=1	7.3
girl2k	/49795-girl2k	https://i.mydramalist.com/wkBYN_4s.jpg?v=1	7.7
hello my girl	/68371-hello-my-dongbei-girlfriend	https://i.mydramalist.com/6Db8P_4s.jpg?v=1	7.6
nang ai	/24179-nang-ay	https://i.mydramalist.com/0yAwNs.jpg?v=1	7.4
a tale of ylang ylang	/51905-sroi-sabunnga	https://i.mydramalist.com/d18Jd_4s.jpg?v=1	7.3
ore no ie no hanashi	/74205-ore-no-ie-no-hanashi	https://i.mydramalist.com/WlgN3_4s.jpg?v=1	8.2
abarenbo mama	/296-abarenbo-mama	https://i.mydramalist.com/kXEWOs.jpg?v=1	7.0
raise de wa chanto shimasu season 2	/694759-raise-de-wa-chanto-shimasu-2	https://i.mydramalist.com/xREv0_4s.jpg?v=1	7.6
afraid of	/54253-afraid-of	https://i.mydramalist.com/Q76DWs.jpg?v=1	7.2
high&low the worst episode.0	/79103-high	https://i.mydramalist.com/We2VP_4s.jpg?v=1	8.5
tawan tor saeng	/9996-tawan-tor-saeng	https://i.mydramalist.com/mOv2qs.jpg?v=1	7.2
kamen rider saber	/65477-kamen-rider-saber	https://i.mydramalist.com/XBNxp_4s.jpg?v=1	7.2
who's not rebellious youth	/22158-rebellious-youth	https://i.mydramalist.com/rbnP2s.jpg?v=1	7.5
after dark	/74157-after-dark	https://i.mydramalist.com/ZQ10Y_4s.jpg?v=1	7.6
lucky club	/702717-qin-ai-de-jin-li-nv-hai	https://i.mydramalist.com/BO77R_4s.jpg?v=1	7.4
my treasure	/63815-my-treasure	https://i.mydramalist.com/xJ0wr_4s.jpg?v=1	8.0
beautiful gong shim	/17219-beautiful-gong-shim	https://i.mydramalist.com/X46pws.jpg?v=1	7.8
imitation	/75831-imitation	https://i.mydramalist.com/WwbnX_4s.jpg?v=1	8.0
the king’s avatar	/24018-the-kings-avatar	https://i.mydramalist.com/2O0xEs.jpg?v=1	8.5
a love so beautiful	/63483-a-love-so-beautiful	https://i.mydramalist.com/vEzgB_4s.jpg?v=1	7.7
a piece of your mind	/38491-half-of-half	https://i.mydramalist.com/p4PDes.jpg?v=1	8.1
misaeng: incomplete life	/10619-incomplete-life	https://i.mydramalist.com/jqA1ws.jpg?v=1	8.6
crazy love	/6612-crazy-love	https://i.mydramalist.com/jQABOs.jpg?v=1	6.9
our blues	/697585-our-blues	https://i.mydramalist.com/48LYQ_4s.jpg?v=1	8.6
terius behind me	/27703-terius-behind-me	https://i.mydramalist.com/egd3Es.jpg?v=1	8.3
sisyphus: the myth	/43827-sisyphus-the-myth	https://i.mydramalist.com/Bym1q_4s.jpg?v=1	7.8
fish upon the sky	/682613-fish-upon-the-sky	https://i.mydramalist.com/2Bgzw_4s.jpg?v=1	7.7
love in contract	/721517-wol-soo-geum-hwa-mok-to	https://i.mydramalist.com/wvZlp_4s.jpg?v=1	7.7
mad dog	/24187-mad-dog	https://i.mydramalist.com/pklKDs.jpg?v=1	8.4
ghost doctor	/688213-ghost-doctor	https://i.mydramalist.com/peyDr_4s.jpg?v=1	8.6
my girlfriend is an alien	/32804-my-girlfriend-is-an-alien	https://i.mydramalist.com/jVPQvs.jpg?v=1	8.3
mai sin rai fai sawart	/13543-mai-sin-rai-fai-sawart	https://i.mydramalist.com/7nKZrs.jpg?v=1	7.0
how to meet a perfect neighbor	/1406-how-to-meet-a-perfect-neighbor	https://i.mydramalist.com/O8l1ys.jpg?v=1	7.0
doctor x season 4	/19140-doctor-x-4	https://i.mydramalist.com/WwjdR_4s.jpg?v=1	8.2
"koi nante, honki de yatte do suru no?"	/719985-koi-nante-honki-de-yattedo-usu-ru-no	https://i.mydramalist.com/rw2Z2_4s.jpg?v=1	7.5
puppy love	/40477-puppy-love	https://i.mydramalist.com/dAWVKs.jpg?v=1	6.9
moonlight resonance	/1580-moonlight-resonance	https://i.mydramalist.com/koD4vs.jpg?v=1	8.2
boy hood	/21672-boy-hood	https://i.mydramalist.com/EYPmps.jpg?v=1	8.2
the blessed bride	/713605-fu-shang-qu-le-ge-jin-li-xin-niang	https://i.mydramalist.com/jkmXr_4s.jpg?v=1	7.1
kiss x kiss x kiss ~ perfect scandal ~	/733729-kiss-x-kiss-x-kiss-perfect-scandal	https://i.mydramalist.com/6YDJO_4s.jpg?v=1	7.1
ngao asoke	/10172-ngao-asoke-2008	https://i.mydramalist.com/lJDXvs.jpg?v=1	7.5
your playlist	/711547-your-playlist	https://i.mydramalist.com/1Wdgz_4s.jpg?v=1	6.7
zettai reido	/121-zettai-reido	https://i.mydramalist.com/WQ8qXs.jpg?v=1	7.6
my lovely bodyguard	/695729-my-lovely-bodyguard	https://i.mydramalist.com/j74bv_4s.jpg?v=1	7.9
shinya shokudo 2	/3039-shinya-shokudo-2	https://i.mydramalist.com/rxkyjs.jpg?v=1	8.3
golden bride	/1095-golden-bride	https://i.mydramalist.com/9pdKbs.jpg?v=1	7.4
saka no tochu no ie	/32267-saka-no-tochu-no-ie	https://i.mydramalist.com/jQEO1r_4s.jpg?v=1	8.3
pledge of allegiance	/691821-brotherhood-of-blades-shadow-of-mountain-and-river	https://i.mydramalist.com/0wwLLk_4s.jpg?v=1	7.7
trick 2	/454-trick-2	https://i.mydramalist.com/MR1VGs.jpg?v=1	7.9
q series: close your eyes before it's dark	/19982-q-series-close-your-eyes-before-its-dark	https://i.mydramalist.com/A7mkgs.jpg?v=1	7.5
good time	/64583-good-time	https://i.mydramalist.com/W7NeO_4s.jpg?v=1	7.4
nazo no tenkousei	/8560-nazo-no-tenkousei	https://i.mydramalist.com/7QRXDs.jpg?v=1	7.2
ordinary but special	/59565-normal-but-special	https://i.mydramalist.com/4DoqYs.jpg?v=1	7.3
ms. kim's million dollar quest	/206-ms.-kims-million-dollar-quest	https://i.mydramalist.com/81ZOQs.jpg?v=1	7.2
the legend of grave keepers	/65957-guardians-of-the-tomb	https://i.mydramalist.com/rl3mD_4s.jpg?v=1	7.5
quaranthings season 2	/696283-quaranthings-2	https://i.mydramalist.com/dm0N0_4s.jpg?v=1	6.6
if i love a boy	/38861-if-i-love-a-boy	https://i.mydramalist.com/QjRrYs.jpg?v=1	6.5
cold case: shinjitsu no tobira season 2	/25280-cold-case-shinjitsu-no-tobira-2	https://i.mydramalist.com/JKzWls.jpg?v=1	8.2
lakan	/67967-lakan	https://i.mydramalist.com/XOeLO_4s.jpg?v=1	6.7
ice world	/18956-ice-world	https://i.mydramalist.com/x42kBq_4s.jpg?v=1	
hello procurator	/34959-hello-prosecutor	https://i.mydramalist.com/RLvjg_4s.jpg?v=1	7.6
please don't spoil me season 3	/720943-please-don-t-spoil-me-season-3	https://i.mydramalist.com/0Dnrr_4s.jpg?v=1	7.8
ko one re-act	/7286-ko-one-re-act	https://i.mydramalist.com/yWNR4s.jpg?v=1	7.8
osen	/434-osen	https://i.mydramalist.com/3onVms.jpg?v=1	7.5
taiyou no uta	/2261-taiyou-no-uta	https://i.mydramalist.com/9vX5ps.jpg?v=1	7.7
god's quiz season 2	/2202-gods-quiz-season-2	https://i.mydramalist.com/Z8QV8s.jpg?v=1	8.2
the love of winter	/717413-the-love-of-winter	https://i.mydramalist.com/eLbqe_4s.jpg?v=1	6.7
tribes and empires: storm of prophecy	/17023-tribes-and-empires-storm-of-prophecy	https://i.mydramalist.com/LBkO5s.jpg?v=1	7.8
call it what you want season 2	/700203-call-it-what-you-want-2	https://i.mydramalist.com/En22b_4s.jpg?v=1	7.3
missions of love	/27213-missions-of-love	https://i.mydramalist.com/X8yKds.jpg?v=1	6.6
ms. cupid in love	/78641-yin-yuan-da-ren-qing-liu-bu	https://i.mydramalist.com/48Rnw_4s.jpg?v=1	7.8
hot girl	/17245-hot-girl	https://i.mydramalist.com/00ynes.jpg?v=1	7.7
a superior day	/710771-superior-day	https://i.mydramalist.com/BPBo7_4s.jpg?v=1	7.0
see you again	/686365-chao-shi-kong-luo-man-shi	https://i.mydramalist.com/17mER_4s.jpg?v=1	7.6
douse mou nigerarenai	/707417-dose-mo-nige-rarenai	https://i.mydramalist.com/qeXp8_4s.jpg?v=1	7.1
my dear brothers	/64063-qin-ai-de-wu-xiong	https://i.mydramalist.com/r6Pk2_4s.jpg?v=1	7.7
girl of 0am	/14047-girl-of-0am	https://i.mydramalist.com/E2nZms.jpg?v=1	7.1
my girl-1	/26186-my-girl	https://i.mydramalist.com/Y0lVKs.jpg?v=1	7.5
18 vs. 29	/488-18-vs.-29	https://i.mydramalist.com/73vobs.jpg?v=1	7.0
the best story	/700551-the-best-story	https://i.mydramalist.com/2jxD7_4s.jpg?v=1	7.6
fabulous boys	/6015-fabulous-boys	https://i.mydramalist.com/4egXws.jpg?v=1	7.6
hajimete koi wo shita hi ni yomu hanashi	/31556-hajimete-koi-o-shita-hi-ni-yomu-hanashi	https://i.mydramalist.com/2Ekv2_4s.jpg?v=1	8.0
your house helper	/28177-your-house-helper	https://i.mydramalist.com/odDLxs.jpg?v=1	7.8
killer and healer	/33779-hen-jun-bu-si-jiang-lou-yue	https://i.mydramalist.com/Bo4PV_4s.jpg?v=1	8.5
princess silver	/28600-princess-silver	https://i.mydramalist.com/vOw2es.jpg?v=1	8.0
"good-bye, mr. black"	/15142-goodbye-mr.-black	https://i.mydramalist.com/7nE7js.jpg?v=1	7.4
"smile, you"	/138-smile-you	https://i.mydramalist.com/90rkMs.jpg?v=1	7.9
tatta hitotsu no koi	/56-tatta-hitotsu-no-koi	https://i.mydramalist.com/WND5Rs.jpg?v=1	7.7
baby-faced beauty	/1547-baby-faced-beauty	https://i.mydramalist.com/GLKr9s.jpg?v=1	7.0
entourage	/16675-entourage	https://i.mydramalist.com/Dx8ros.jpg?v=1	6.5
my girlfriend is an alien season 2	/65743-alien-girl-chai-xiao-qi-2	https://i.mydramalist.com/R1QKz_4s.jpg?v=1	8.3
romantic princess	/101-romantic-princess	https://i.mydramalist.com/4eAYks.jpg?v=1	7.0
tree with deep roots	/3511-tree-with-deep-roots	https://i.mydramalist.com/GP0J5s.jpg?v=1	8.3
"cheat on me, if you can"	/58595-when-the-wind-blows-and-dies	https://i.mydramalist.com/BNk5b_4s.jpg?v=1	7.8
